file,corpus,views,nface,nblock,narrow,f1_cx,f1_cy,f1_h,f1_x0,f1_x1,f1_y0,f1_y1,f2_cx,f2_cy,f2_h,ff_dx,ff_dy,ff_d,ff_d_over_h,ff_hratio,ff_gap,ff_midx,t_x0,t_x1,t_y0,t_y1,t_w,t_h,t_cx,t_cy,t_cap,t_cap_px,t_lines,t_pitch,t_leftvar,t_left_in,t_right_in,t_top_in,t_bot_in,t_pol,t_on_matte,t_on_face,t_face_gap,t_align_frameL,t_align_frameR,t_align_frameT,t_align_frameB,t_align_face,t_side_vs_f1,a_colour,a_area,a_cx,a_cy,a_ang,a_tipx,a_tipy,a_aim_face,a_aim_err_deg,a_tip_face_d,a_text_gap,a_on_person_px,a_hits_person,a_tip_clearance,a_body_clearance,e_area,e_cx,e_cy,ee_area,matte_cov,free_x,free_y,free_w,free_h,free_area,text_in_free
bot_00000749_RfF0ouKeE0w_maxresdefault.jpg,CT_BOT,749,3,2,1,0.8219389855861664,0.32602178785536023,0.33744805653889975,0.7462817668914795,0.8975962042808533,0.15729775958591038,0.4947458161248101,0.31577948331832884,0.2270901574028863,0.228611691792806,0.5061595022678376,0.09893163045247395,0.5092094437713796,3.198465307025741,1.4760752343529906,0.3808825731277466,0.5688592344522476,0.41015625,0.68671875,0.08055555555555556,0.45,0.2765625,0.36944444444444446,0.5484375,0.2652777777777778,0.09166666666666666,66.0,3,0.9393939393939394,0.024418142020273002,0.41015625,0.31328125,0.08055555555555556,0.55,bright,0.0,0.0,0.04475705623626709,False,False,False,False,,same,yellow,0.009444444444444445,0.5023927428033763,0.599038391593522,-37.04025560077855,0.5468039772727272,0.4946969696969697,1,18.013598204134126,0.29103513071355114,0.0234375,0.0,True,0.07208576798439026,0.07723475098609925,0.0,0.0,0.0,0.0,0.6375564236111111,0.4055,0.0,0.2922,0.4847,0.1416,0.0
bot_00000388_q1Fo7x_0ItI_maxresdefault.jpg,CT_BOT,388,2,1,0,0.7512840270996094,0.4142748514811198,0.467556635538737,0.661011791229248,0.8415562629699707,0.1804965337117513,0.6480531692504883,0.17321025133132933,0.4084726969401042,0.3552594926622179,0.57807377576828,0.005802154541015625,0.578082988892212,2.498013969684703,1.3160989226072326,0.42334195375442507,0.46224713921546934,0.26875,0.6953125,0.2513888888888889,0.9555555555555556,0.4265625,0.7041666666666667,0.48203125,0.6034722222222222,0.12395833333333334,89.25,4,1.1764705882352942,0.032979485811258494,0.26875,0.3046875,0.2513888888888889,0.044444444444444446,bright,0.7982859231334672,0.016442653985618838,0.0,False,False,False,True,,opp,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.6275900607638889,0.2703,0.0,0.3875,0.2722,0.1055,0.027
top_00891000_ERPX6JpX5OU_maxresdefault.jpg,CT_TOP,891000,2,2,2,0.19852276444435119,0.37286528481377496,0.3275196287367079,0.12620375156402588,0.2708417773246765,0.209105470445421,0.5366250991821289,0.7605512887239456,0.15309522416856552,0.19731458028157553,0.5620285242795944,0.21977006064520943,0.5754634041043913,3.8985494244164283,1.6598855911677928,0.4485069394111633,0.47953702658414843,0.01171875,0.809375,0.7444444444444445,0.9611111111111111,0.79765625,0.21666666666666667,0.410546875,0.8527777777777777,0.07777777777777778,56.0,2,1.9285714285714286,0.005859375,0.01171875,0.190625,0.7444444444444445,0.03888888888888889,bright,0.9904660591706475,0.0,0.11689838171005248,True,False,False,True,t.x1~f2.R,same,red,0.024333767361111112,0.5977640653917355,0.6319988452386212,173.0717038906489,0.4771205357142857,0.7307539682539682,1,42.779852124390914,0.3437199358249733,0.0,0.2482386515651476,True,0.0015625,0.0,0.04485677083333333,0.377734375,0.18055555555555555,0.11328125,0.6217719184027778,0.8742,0.0,0.1258,0.5236,0.0659,0.0
top_00790000__-WRN7q01OY_maxresdefault.jpg,CT_TOP,790000,2,2,0,0.19819290637969972,0.3692088762919108,0.3238088183932834,0.12615394592285156,0.2702318668365479,0.2073044670952691,0.5311132854885525,0.624892775217692,0.2986625671386719,0.3180806760434751,0.42669986883799227,0.07054630915323894,0.4285410866092601,2.3737756334746964,1.0180084575430963,0.2961905320485433,0.41154284079869585,0.021875,0.88515625,0.4638888888888889,0.9472222222222222,0.86328125,0.48333333333333334,0.453515625,0.7055555555555556,0.08888888888888889,64.0,3,2.4140625,0.17632843076143923,0.021875,0.11484375,0.4638888888888889,0.05277777777777778,bright,0.8804606493285738,0.0,0.0,True,False,False,True,t.y0~f2.B,same,,,,,,,,,,,,,,,,0.09589192708333333,0.944140625,0.42916666666666664,0.17048828125,0.5950444878472222,0.8883,0.0,0.1117,0.8639,0.0965,0.037
top_00553000_rcub_Jev9NE_maxresdefault.jpg,CT_TOP,553000,2,1,1,0.8165488362312316,0.37153583102756077,0.5198450300428602,0.702710771560669,0.9303869009017944,0.11161331600613064,0.6314583460489909,0.14139769971370697,0.22528262668185764,0.25598555670844186,0.6751511365175247,0.14625320434570313,0.6801448277824618,3.117037098434879,2.0307592222280912,0.5206668674945831,0.4789732679724693,0.009375,0.85703125,0.6291666666666667,0.9958333333333333,0.84765625,0.36666666666666664,0.433203125,0.8125,0.175,126.0,2,0.8253968253968254,0.0,0.009375,0.14296875,0.6291666666666667,0.004166666666666667,bright,0.9951214805865969,0.0,0.0,True,False,False,True,t.y0~f1.B,opp,red,0.009547526041666667,0.4447817993996283,0.10082267830921779,157.38523611838616,0.3822544642857143,0.14722222222222223,2,12.283015200995152,0.2448264269762177,0.253125,0.0,True,0.05812017917633057,0.06428537368774415,0.024609375,0.38984375,0.36666666666666664,0.19412000868055557,0.8644270833333333,0.2867,0.0,0.2016,0.2222,0.0448,0.0
top_00529000_6Tp2eiBjGB8_maxresdefault.jpg,CT_TOP,529000,3,1,0,0.8107295870780945,0.36476495530870223,0.5319662729899088,0.6951308727264405,0.9263283014297485,0.09878181881374783,0.6307480918036567,0.2943358977635701,0.15771165070710358,0.19214173776132087,0.5163936893145243,0.2070533046015987,0.5293648242521535,2.5993166956304634,2.768613832621412,0.3604164123535156,0.5525327424208323,0.009375,0.7921875,0.5694444444444444,0.9972222222222222,0.7828125,0.42777777777777776,0.40078125,0.7833333333333333,0.17222222222222222,124.0,2,1.5161290322580645,0.123828125,0.009375,0.2078125,0.5694444444444444,0.002777777777777778,dark,0.1610728130485664,0.0,0.0,True,False,False,True,,opp,,,,,,,,,,,,,,,,0.11275824652777777,0.087109375,0.5069444444444444,0.1643337673611111,0.4801888020833333,0.0,0.6083,0.6188,0.3917,0.2423,0.692
top_00379000_urZza-9kdP0_maxresdefault.jpg,CT_TOP,379000,2,2,1,0.19897959232330323,0.372443601820204,0.32924219767252605,0.12718440294265748,0.270774781703949,0.20782250298394098,0.537064700656467,0.722603178024292,0.31022993723551434,0.3082172605726454,0.5236235857009888,0.062213664584689674,0.5247916944546229,2.92712893438613,1.0682146647492026,0.3878821969032288,0.4607913851737976,0.3265625,0.64921875,0.0375,0.3416666666666667,0.32265625,0.30416666666666664,0.487890625,0.18958333333333333,0.2791666666666667,201.0,1,,,0.3265625,0.35078125,0.0375,0.6583333333333333,bright,0.0,0.0,0.009438228607177735,False,False,True,False,t.x1~f2.L,same,red,0.011516927083333333,0.5181005356563186,0.40697590925876914,9.475672924397802,0.59150390625,0.4703125,2,43.95916832113937,0.15904521588677817,0.00078125,0.0,True,0.02122335582971573,0.056655770540237425,0.032796223958333336,0.036328125,0.22569444444444445,0.16805555555555557,0.5599446614583333,0.3187,0.0,0.3344,0.4778,0.1598,0.0
top_00354000_ePdAxp1Zs8Y_maxresdefault.jpg,CT_TOP,354000,2,2,0,0.6899377524852752,0.34263136121961807,0.4208561791314019,0.6084568500518799,0.7714186549186707,0.1322032716539171,0.553059450785319,0.1978691875934601,0.3721732669406467,0.32801937527126734,0.49206856489181516,0.029541905721028647,0.49234907123308486,2.337603978663365,1.2830223177620523,0.3388236165046692,0.4439034700393677,0.00625,0.80390625,0.6888888888888889,0.95,0.79765625,0.2611111111111111,0.405078125,0.8194444444444444,0.11319444444444444,81.5,2,1.803680981595092,0.007421875,0.00625,0.19609375,0.6888888888888889,0.05,bright,0.9870262521279455,0.0,0.07640405893325805,True,False,False,True,,opp,,,,,,,,,,,,,,,,0.032796223958333336,0.036328125,0.22569444444444445,0.19167209201388888,0.6875282118055556,0.3148,0.0,0.2367,0.4847,0.1147,0.0
top_00335000_aH0fnO4w-dg_maxresdefault.jpg,CT_TOP,335000,2,3,0,0.7516863107681274,0.41809166802300346,0.5094571431477865,0.6470939636230468,0.856278657913208,0.16336309644911023,0.6728202395968967,0.19832255840301513,0.3725460794236925,0.33256350623236763,0.5533637523651123,0.04554558859931098,0.5539564926592779,2.3391624498290944,1.5319093454343735,0.3768783211708069,0.4750044345855713,0.29453125,0.62421875,0.025,0.5291666666666667,0.3296875,0.5041666666666667,0.459375,0.27708333333333335,0.14583333333333334,105.0,3,1.138095238095238,0.00925120816058938,0.29453125,0.37578125,0.025,0.4708333333333333,bright,0.05127097686536492,0.0,0.022875213623046876,False,False,True,False,t.y1~f2.B,opp,,,,,,,,,,,,,,,,0.059724392361111114,0.94296875,0.26180555555555557,0.12139214409722222,0.6668012152777778,0.318,0.0,0.2922,0.45,0.1315,0.819
top_00308000_lfAlCDsEQZ4_maxresdefault.jpg,CT_TOP,308000,2,2,0,0.756525977452596,0.23553924560546874,0.3551957307038484,0.6829837799072266,0.8300681749979655,0.05794138025354456,0.413137110957393,0.1984950304031372,0.37266463173760306,0.32509483761257596,0.5580309470494588,0.13712538613213432,0.5633365265412078,2.9442923507640266,1.0925911137572244,0.4128150582313538,0.47751050392786654,0.2890625,0.6421875,0.019444444444444445,0.5694444444444444,0.353125,0.55,0.465625,0.29444444444444445,0.14583333333333334,105.0,3,1.4190476190476191,0.01695310499870812,0.2890625,0.3578125,0.019444444444444445,0.4305555555555556,bright,0.03913421651277934,0.0,0.018893778324127197,False,False,True,False,,opp,,,,,,,,,,,,,,,,0.04841145833333333,0.933984375,0.18333333333333332,0.16781684027777777,0.6351692708333333,0.3266,0.0,0.3078,0.5528,0.1702,0.186
top_00305000_8n5raFtKul8_maxresdefault.jpg,CT_TOP,305000,2,1,0,0.8034177958965302,0.32327505747477214,0.4425215827094184,0.7128509521484375,0.8939846396446228,0.10201426612006294,0.5445358488294814,0.3082777659098307,0.26081304903383606,0.14142827634458188,0.4951400299866995,0.062462008440936065,0.49638504114259724,3.022390644272807,3.1289470122031324,0.3792929967244466,0.5558477809031804,0.01328125,0.9859375,0.6458333333333334,0.9875,0.97265625,0.3416666666666667,0.499609375,0.8166666666666667,0.24722222222222223,178.0,1,,,0.01328125,0.0140625,0.6458333333333334,0.0125,bright,0.6374114343553074,0.0,0.05697983503341675,True,True,False,True,,opp,,,,,,,,,,,,,,,,0.1221875,0.5625,0.2833333333333333,0.22463541666666667,0.46759765625,0.0,0.1653,0.1781,0.8347,0.1487,0.181
top_00277000_k69GmELAgVw_maxresdefault.jpg,CT_TOP,277000,2,2,0,0.19864937663078308,0.37318474451700845,0.32584039900037975,0.12676844596862794,0.27053030729293825,0.21026454501681857,0.5361049440171983,0.652618157863617,0.28852640787760414,0.28804225215205437,0.45396878123283385,0.0846583366394043,0.45645958054765146,2.6437746602807306,1.13122431367594,0.32699261903762816,0.42563376724720003,0.490625,0.8078125,0.49166666666666664,0.7583333333333333,0.3171875,0.26666666666666666,0.64921875,0.625,0.11666666666666667,84.0,2,1.2976190476190477,0.03828125,0.490625,0.1921875,0.49166666666666664,0.24166666666666667,bright,0.9841390923876279,0.0,0.03325451215108237,False,False,False,False,,opp,,,,,,,,,,,,,,,,0.10545247395833333,0.866796875,0.19791666666666666,0.16401041666666666,0.5731477864583333,0.7336,0.0,0.2664,0.3958,0.1055,0.0
top_00241000_8lxIY35zb6Q_maxresdefault.jpg,CT_TOP,241000,2,4,0,0.792350443204244,0.7321303473578559,0.39511260986328123,0.7128852208455403,0.8718156655629474,0.5345740424262153,0.9296866522894965,0.2799861232439677,0.4488364890769676,0.22331836841724537,0.5123643199602762,0.28329385828088827,0.5365729304883559,3.0849277137814957,1.7692794939512435,0.38936253388722736,0.5361682832241058,0.01484375,0.72734375,0.0,0.3013888888888889,0.7125,0.3013888888888889,0.37109375,0.15069444444444444,0.12777777777777777,92.0,2,1.315217391304348,0.1265625,0.01484375,0.27265625,0.0,0.6986111111111111,bright,0.0,0.0,0.02013098398844402,True,False,True,False,t.x1~f1.L,opp,,,,,,,,,,,,,,,,0.07746310763888889,0.49609375,0.5798611111111112,0.15406358506944445,0.3663736979166667,0.0,0.0,0.7281,0.3181,0.2316,0.986
top_00233000_-iPnSFl434E_maxresdefault.jpg,CT_TOP,233000,4,1,3,0.7439915299415588,0.3680851406521267,0.5099923451741536,0.6401613235473633,0.8478217363357544,0.11308896806504991,0.6230813132392036,0.9022939324378967,0.728490702311198,0.27126849139178244,0.1583024024963379,0.36040556165907117,0.25721264489552564,1.1705870891177592,1.8800279478002173,0.0,0.8231427311897278,0.0171875,0.20859375,0.5930555555555556,0.7819444444444444,0.19140625,0.18888888888888888,0.112890625,0.6875,0.18055555555555555,130.0,1,,,0.0171875,0.79140625,0.5930555555555556,0.21805555555555556,bright,1.0,0.0,0.16303004423777262,True,False,False,False,t.y0~f2.T,opp,red,0.007797309027777778,0.23827802753451938,0.23398963584755117,57.1746743168634,0.28863636363636364,0.3111111111111111,2,36.23858645038325,0.6570353044836702,0.153125,0.0,True,0.030893900990486146,0.08263444900512695,0.06727430555555555,0.446875,0.1076388888888889,0.17623480902777777,0.6071006944444445,0.1062,0.0,0.4969,0.2153,0.107,0.0
top_00214000__eMKRoRaE_w_maxresdefault.jpg,CT_TOP,214000,2,2,1,0.19794389009475707,0.3724000612894694,0.32751759423149956,0.1259893298149109,0.26989845037460325,0.20864126417371961,0.5361588584052192,0.6152328610420227,0.23936288621690538,0.25173414018419055,0.41728897094726564,0.13303717507256402,0.4239458982852383,2.602259267162308,1.301045595134054,0.29629517793655397,0.4065883755683899,0.00234375,0.87734375,0.6680555555555555,0.9597222222222223,0.875,0.2916666666666667,0.43984375,0.8138888888888889,0.09166666666666666,66.0,2,2.272727272727273,0.05078125,0.00234375,0.12265625,0.6680555555555555,0.04027777777777778,bright,0.9774396463787828,0.0,0.0741918921470642,True,False,False,True,,same,red,0.011497395833333333,0.45582693548775455,0.5800161048242651,49.02209303615,0.5239346590909091,0.658080808080808,2,117.83423369949631,0.25260481375966176,0.0,1.0,True,0.0,0.0,0.032796223958333336,0.036328125,0.22569444444444445,0.110888671875,0.5736490885416666,0.3125,0.0,0.2195,0.3097,0.068,0.0
top_00209000_z05aWSTzw0k_maxresdefault.jpg,CT_TOP,209000,2,2,0,0.19808244705200195,0.37284756766425237,0.3320715798272027,0.12551274299621581,0.27065215110778806,0.20681177775065104,0.5388833575778538,0.7069533616304398,0.2465463426378038,0.2126493877834744,0.5088709145784378,0.12630122502644855,0.5138063059438984,3.35376637618988,1.5615919861726917,0.39249935150146487,0.45251790434122086,0.44296875,0.98203125,0.44305555555555554,0.6069444444444444,0.5390625,0.1638888888888889,0.7125,0.525,0.14652777777777778,105.5,1,,,0.44296875,0.01796875,0.44305555555555554,0.39305555555555555,bright,0.9465978874969295,0.0,0.05072879195213318,False,True,False,False,,opp,,,,,,,,,,,,,,,,0.04803385416666667,0.3671875,0.24791666666666667,0.1375,0.6015950520833333,0.3187,0.0,0.1359,0.4722,0.0642,0.0
top_00204000_J3LdwHAZR2E_maxresdefault.jpg,CT_TOP,204000,3,1,1,0.18883943557739258,0.3491273032294379,0.5632972293429904,0.07351198196411132,0.3041668891906738,0.06747868855794271,0.6307759179009331,0.77073734998703,0.2795761956108941,0.2253521954571759,0.5818979144096375,0.06955110761854384,0.5832115848016207,2.629357386434659,2.4996305369921936,0.41945473353068036,0.4797883927822113,0.0109375,0.99296875,0.3138888888888889,0.9958333333333333,0.98203125,0.6819444444444445,0.501953125,0.6548611111111111,0.16597222222222222,119.5,4,0.6861924686192469,0.23463551602095106,0.0109375,0.00703125,0.3138888888888889,0.004166666666666667,bright,0.7282668067953176,0.001590275809139246,0.0,True,True,False,True,,opp,red,0.012036675347222222,0.5716874788219907,0.10279362915728753,17.98970109170002,0.6443359375,0.14322916666666666,2,13.257961164278015,0.14784948887887658,0.06640625,0.0,True,0.03370397686958313,0.09502544403076171,0.03948133680555556,0.434765625,0.15694444444444444,0.07730902777777778,0.6635026041666666,0.3719,0.0,0.1945,0.3444,0.067,0.013
